"Id","MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LotConfig","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","FirstFlrSF","SecFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","ScreenPorchSF","PoolArea","MiscVal","MoSold","YrSold","SaleCondition","SalePrice","HomeAge","RemodAge","idxhasG","idxhasMV","idxhasFB1","idxhasFB2","idxhasB","idxhasSF","idxhasPool","idxhasLF","idxhasLQF","idxhasWD","idxhasOP","idxhasEP","idxhasSP","idxisOld","idxhasRem","idxisNew"
2397,20,"RL",72,9.99888864184442,"Reg","Corner","NAmes","Norm","1Fam","1Story",6,7,1959,1991,"Gable","MetalSd","MetalSd","BrkFace",4.9126556210299,"TA","Gd","CBlock","TA","TA","Mn","ALQ",7.23417725189992,"Unf",0,206,7.3727464292184,"GasA","Gd","Y","SBrkr",7.40974201461361,-9.21034037197618,0,7.40974201461361,1,0,1,1,3,1,"Gd",6,1,"Gd","Attchd",1959,"RFn",2,510,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,201,0,-9.21034037197618,7,2007,"Normal",-1,48,16,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
2398,45,"RL",85,9.40689351923244,"Reg","Inside","NAmes","Norm","1Fam","1.5Unf",5,7,1940,1996,"Gable","Wd Sdng","HdBoard","None",-9.21034037197618,"TA","TA","PConc","TA","TA","No","LwQ",4.86753521968606,"Rec",259,433,6.71174051671067,"GasA","TA","Y","SBrkr",6.81124448873345,-9.21034037197618,0,6.81124448873345,0,0,1,0,2,1,"TA",4,0,"None","Attchd",1975,"Unf",2,512,"TA","TA","Y",5.64897459027382,3.17805799700593,0,192,0,-9.21034037197618,10,2007,"Normal",-1,67,11,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0
2399,20,"RL",50,8.51719321141624,"Reg","Inside","BrkSide","Norm","1Fam","1Story",3,3,1946,1950,"Gable","WdShing","Wd Shng","None",-9.21034037197618,"Fa","Fa","CBlock","Fa","Fa","No","LwQ",5.70044390783879,"Unf",0,367,6.50128982069053,"GasA","Fa","N","SBrkr",6.50128982069053,-9.21034037197618,0,6.50128982069053,0,1,1,0,2,1,"Gd",4,0,"None","Detchd",1956,"Fin",0,0,"TA","TA","N",-9.21034037197618,3.9512456416565,0,0,0,-9.21034037197618,4,2007,"Normal",-1,61,57,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0
2400,50,"RL",51,8.16051827604893,"Reg","Inside","BrkSide","Feedr","1Fam","1.5Fin",3,5,1945,1950,"Gable","MetalSd","MetalSd","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","No","LwQ",4.9698139940202,"Unf",0,226,5.9135032759085,"GasA","TA","N","FuseA",6.09131010832202,5.42934606755084,0,6.50727786163873,1,0,1,0,2,1,"Fa",4,0,"None","Detchd",1976,"Unf",0,0,"TA","TA","N",-9.21034037197618,3.04452719961685,0,0,0,7.60090250954208,7,2007,"Normal",-1,62,57,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0
2401,20,"RL",50,8.55159463745724,"Reg","Inside","BrkSide","RRAn","1Fam","1Story",5,8,1958,2000,"Gable","VinylSd","VinylSd","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","No","BLQ",5.0106359607627,"ALQ",404,254,6.69456218228346,"GasA","Ex","Y","SBrkr",6.69456218228346,-9.21034037197618,0,6.69456218228346,0,0,1,0,2,1,"TA",5,0,"None","Detchd",1963,"Unf",1,308,"TA","TA","N",4.96284532956036,-9.21034037197618,0,0,0,-9.21034037197618,7,2007,"Normal",-1,49,7,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0
2402,20,"RL",80,9.16951838787259,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,6,1955,1955,"Hip","HdBoard","HdBoard","BrkFace",5.17048456321981,"TA","Gd","CBlock","TA","TA","No","BLQ",5.90808320990802,"Unf",0,710,6.98286284423332,"GasA","Ex","Y","SBrkr",7.04751730831381,-9.21034037197618,0,7.04751730831381,1,0,1,0,2,1,"TA",6,0,"None","Attchd",1955,"Fin",1,288,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,175,0,-9.21034037197618,10,2007,"Normal",-1,52,52,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
2403,90,"RL",63,9.06739337419294,"Reg","Corner","NAmes","Norm","Duplex","1Story",5,5,1968,1968,"Gable","MetalSd","MetalSd","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","No","Unf",-9.21034037197618,"Unf",0,1560,7.35244116434614,"GasA","TA","Y","SBrkr",7.35244116434614,-9.21034037197618,0,7.35244116434614,0,0,2,0,4,2,"TA",8,0,"None","Detchd",1968,"Unf",3,792,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,5,2007,"Normal",-1,39,39,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2404,85,"RL",56,9.21532792343747,"IR1","Inside","NAmes","Norm","1Fam","SFoyer",5,6,1966,1966,"Gable","HdBoard","HdBoard","BrkFace",4.46590926807921,"TA","TA","CBlock","TA","TA","Av","GLQ",6.40025761142176,"Unf",0,191,6.67582334773824,"GasA","Ex","Y","SBrkr",7.15461543503866,-9.21034037197618,0,7.15461543503866,0,1,2,0,3,1,"TA",6,1,"TA","Basment",1966,"Fin",2,432,"TA","TA","Y",4.94164313689476,3.68888195411081,0,0,0,-9.21034037197618,6,2007,"Normal",-1,41,41,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0
2405,80,"RL",100,9.16951838787259,"IR1","Inside","NAmes","Norm","1Fam","SLvl",6,5,1961,1961,"Hip","WdShing","Wd Shng","BrkFace",5.67332361081405,"TA","TA","CBlock","TA","TA","Av","ALQ",6.3969298218828,"Unf",0,618,7.10496553037165,"GasA","TA","Y","SBrkr",7.13409380093768,-9.21034037197618,0,7.13409380093768,1,0,1,0,3,1,"TA",6,1,"Gd","Attchd",1961,"RFn",2,525,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,168,0,-9.21034037197618,5,2007,"Normal",-1,46,46,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
2406,20,"RL",73,9.07795119534596,"Reg","Inside","NAmes","Norm","1Fam","1Story",6,7,1957,1999,"Gable","VinylSd","VinylSd","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","No","ALQ",6.77193567038713,"Unf",0,63,6.84161558331519,"GasA","TA","Y","SBrkr",6.84161558331519,-9.21034037197618,0,6.84161558331519,1,0,1,0,2,1,"Gd",4,0,"None","Attchd",1957,"RFn",1,315,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,9,2007,"Normal",-1,50,8,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
2407,20,"RL",65,8.83346273529719,"IR1","Inside","NAmes","Norm","1Fam","1Story",5,6,1956,1956,"Gable","Wd Sdng","Wd Sdng","BrkCmn",3.98898589841441,"TA","TA","CBlock","TA","TA","No","GLQ",6.81124448873345,"Unf",0,100,6.91572354783766,"GasA","Ex","Y","SBrkr",6.91572354783766,-9.21034037197618,0,6.91572354783766,1,0,1,0,3,1,"Fa",6,0,"None","Detchd",1964,"Unf",1,308,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,12,2007,"Normal",-1,51,51,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
2408,20,"RL",60,9.01796849144994,"Reg","Corner","NAmes","Norm","1Fam","1Story",5,7,1963,1963,"Gable","MetalSd","MetalSd","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","No","ALQ",5.66296082735811,"Unf",0,765,6.95939860710073,"GasA","Gd","Y","SBrkr",6.95939860710073,-9.21034037197618,0,6.95939860710073,1,0,1,0,3,1,"Gd",6,0,"None","2Types",1994,"RFn",2,692,"TA","TA","Y",5.48063934000857,-9.21034037197618,0,109,0,-9.21034037197618,7,2007,"Normal",-1,44,44,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0
2409,20,"RL",70,9.11602970349395,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,5,1960,1960,"Hip","HdBoard","HdBoard","BrkCmn",4.23410795387157,"TA","TA","CBlock","TA","TA","No","Unf",-9.21034037197618,"Unf",0,1144,7.04228625935233,"GasA","TA","Y","SBrkr",7.04228625935233,-9.21034037197618,0,7.04228625935233,0,0,1,0,3,1,"TA",6,1,"Gd","Attchd",1960,"RFn",1,336,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,6,2007,"Normal",-1,47,47,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2410,20,"RL",80,9.18358564493852,"Reg","Inside","NAmes","Feedr","1Fam","1Story",6,6,1957,1969,"Gable","Wd Sdng","Wd Sdng","BrkFace",5.66642703413313,"TA","TA","CBlock","TA","TA","No","BLQ",6.50428832323723,"Rec",138,525,7.19368589352659,"GasA","Gd","Y","SBrkr",7.45066085431729,-9.21034037197618,0,7.45066085431729,0,0,1,0,4,1,"TA",8,3,"TA","Attchd",1957,"Unf",2,464,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,4,2007,"Normal",-1,50,38,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0
2411,20,"RL",72,9.18707175527224,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,5,1957,1957,"Gable","Wd Sdng","Wd Sdng","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","No","Rec",6.23832482035199,"Unf",0,410,6.82654533201646,"GasA","TA","Y","FuseA",6.82654533201646,-9.21034037197618,0,6.82654533201646,1,0,1,0,2,1,"TA",5,0,"None","Attchd",1957,"Unf",1,308,"TA","TA","Y",-9.21034037197618,3.52636346578831,0,0,0,-9.21034037197618,4,2007,"Normal",-1,50,50,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
2412,20,"RL",70,9.40902729105447,"IR1","Inside","NAmes","Norm","1Fam","1Story",5,6,1955,1975,"Gable","VinylSd","VinylSd","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","Av","Rec",6.65929404788876,"Unf",0,424,7.09340470892524,"GasA","TA","Y","SBrkr",7.25205402272453,-9.21034037197618,0,7.25205402272453,0,0,1,0,3,1,"TA",7,1,"TA","Attchd",1955,"RFn",1,310,"TA","TA","Y",5.6276214734028,4.4067204667757,0,0,0,-9.21034037197618,6,2007,"Normal",-1,52,32,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0
2413,20,"RL",75,9.21532792343747,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,5,1955,1955,"Hip","MetalSd","MetalSd","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","No","Rec",5.66296082735811,"Unf",0,928,7.10332214476295,"GasA","TA","Y","SBrkr",7.10332214476295,-9.21034037197618,0,7.10332214476295,1,0,1,0,3,1,"TA",5,0,"None","Attchd",1955,"RFn",1,336,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,8,2007,"Normal",-1,52,52,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
2414,20,"RL",60,9.35496007023964,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,9,1953,2006,"Gable","VinylSd","MetalSd","None",-9.21034037197618,"TA","Ex","CBlock","TA","TA","No","BLQ",6.01126741950217,"Unf",0,456,6.76157288454479,"GasA","Gd","Y","SBrkr",7.05098953372315,-9.21034037197618,0,7.05098953372315,0,0,1,1,3,1,"Ex",6,0,"None","Detchd",1962,"Unf",1,336,"TA","TA","Y",4.14313631369186,-9.21034037197618,0,0,0,-9.21034037197618,7,2007,"Normal",-1,54,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
2415,90,"RL",70,8.99689960850266,"Reg","Inside","NAmes","Norm","Duplex","1Story",5,5,1958,1958,"Hip","Wd Sdng","Wd Sdng","Stone",5.56068201563084,"TA","TA","CBlock","TA","TA","No","Unf",-9.21034037197618,"Unf",0,1560,7.35244116434614,"GasA","TA","Y","SBrkr",7.35244116434614,-9.21034037197618,0,7.35244116434614,0,0,2,0,4,2,"TA",8,0,"None","Detchd",1958,"Unf",2,484,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,12,2007,"Normal",-1,49,49,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2416,20,"RL",60,9.30109474437707,"Reg","Inside","NAmes","Norm","1Fam","1Story",6,6,1952,1952,"Hip","Wd Sdng","Wd Sdng","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","No","ALQ",6.08904510220419,"Unf",0,507,6.85435460774025,"GasA","TA","Y","SBrkr",6.85435460774025,-9.21034037197618,0,6.85435460774025,0,0,1,0,2,1,"TA",5,0,"None","Detchd",1952,"Unf",2,410,"TA","TA","N",-9.21034037197618,3.87120309423905,0,0,0,-9.21034037197618,4,2007,"Normal",-1,55,55,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
2417,20,"RL",68,8.97992042428248,"Reg","Inside","NAmes","Norm","1Fam","1Story",6,7,1953,1953,"Hip","Wd Sdng","Wd Sdng","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","No","Rec",4.44265243296021,"ALQ",955,0,6.94697608828926,"GasA","TA","Y","FuseF",6.94697608828926,-9.21034037197618,0,6.94697608828926,0,1,1,0,3,1,"TA",6,0,"None","Attchd",1953,"Fin",1,293,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,6,2007,"Normal",-1,54,54,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0
2418,20,"RL",71,9.05251629849222,"Reg","Corner","NAmes","Norm","1Fam","1Story",5,8,1956,2003,"Gable","VinylSd","VinylSd","None",-9.21034037197618,"TA","Gd","CBlock","TA","TA","No","Rec",4.73619932558709,"ALQ",691,120,6.82979384562053,"GasA","TA","Y","SBrkr",6.82979384562053,-9.21034037197618,0,6.82979384562053,1,0,1,0,3,1,"Gd",5,0,"None","Detchd",1956,"Unf",1,252,"TA","TA","Y",5.0238811787408,-9.21034037197618,0,0,0,-9.21034037197618,6,2007,"Normal",-1,51,4,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0
2419,50,"RL",55,8.87486764967407,"Reg","Inside","NAmes","Norm","1Fam","1.5Fin",4,4,1955,1955,"Gable","MetalSd","MetalSd","None",-9.21034037197618,"TA","TA","PConc","TA","TA","No","Rec",5.0106359607627,"Unf",0,1040,7.08170867013918,"GasA","Gd","Y","SBrkr",6.94697608828926,6.21460829842217,0,7.33953776034274,1,0,1,0,4,1,"Fa",7,0,"None","Detchd",2002,"Unf",1,352,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,8,2007,"Normal",-1,52,52,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0
2420,20,"RL",70,9.03598699673617,"Reg","Corner","NAmes","Norm","1Fam","1Story",5,5,1955,1955,"Gable","MetalSd","MetalSd","None",-9.21034037197618,"TA","Gd","CBlock","TA","TA","No","BLQ",6.67582334773824,"Unf",0,130,6.82762934284521,"GasA","TA","Y","SBrkr",6.82979384562053,-9.21034037197618,0,6.82979384562053,1,0,1,0,3,1,"TA",5,2,"TA","Attchd",1955,"Unf",1,390,"TA","TA","Y",4.39445038923958,-9.21034037197618,0,0,0,-9.21034037197618,3,2007,"Normal",-1,52,52,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
2421,20,"RL",75,9.16240984870961,"Reg","Inside","NAmes","Norm","1Fam","1Story",4,6,1953,1953,"Gable","VinylSd","VinylSd","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","No","BLQ",6.38856157361284,"Rec",354,156,7.00760070444959,"GasA","Gd","Y","SBrkr",7.40671079089409,-9.21034037197618,0,7.40671079089409,1,0,1,0,3,1,"TA",6,1,"Fa","Attchd",1953,"Fin",1,280,"TA","TA","Y",5.41610084664877,-9.21034037197618,0,0,368,-9.21034037197618,2,2007,"Normal",-1,54,54,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0
2422,20,"RL",60,9.66668869673485,"Reg","Inside","OldTown","Artery","1Fam","1Story",5,5,1952,1952,"Gable","Wd Sdng","Wd Sdng","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","No","Rec",5.67675414473398,"Unf",0,632,6.82871217986679,"GasA","TA","Y","SBrkr",6.82871217986679,-9.21034037197618,0,6.82871217986679,0,0,1,0,2,1,"TA",6,0,"None","Detchd",1952,"Unf",1,420,"TA","TA","Y",-9.21034037197618,5.78074382443426,0,0,0,5.99146479710795,6,2007,"Normal",-1,55,55,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2423,50,"RL",60,9.5602927772013,"Reg","Inside","OldTown","Artery","1Fam","1.5Fin",4,7,1890,2006,"Gable","VinylSd","VinylSd","None",-9.21034037197618,"Gd","Gd","CBlock","Fa","TA","No","Unf",-9.21034037197618,"Unf",0,925,6.82979384562053,"GasA","Gd","Y","SBrkr",6.90775537898213,6.29894943067946,0,7.34213179535156,0,0,2,0,3,1,"TA",7,0,"None","Attchd",1968,"Unf",0,0,"TA","TA","N",5.44241814342213,-9.21034037197618,0,0,0,-9.21034037197618,4,2007,"Normal",-1,117,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0
2424,50,"RL",80,9.40087809180662,"IR1","Inside","NAmes","Norm","1Fam","1.5Fin",5,6,1953,2004,"Gable","MetalSd","MetalSd","None",-9.21034037197618,"TA","TA","CBlock","TA","Fa","No","LwQ",5.28826753574491,"Unf",0,1018,7.10332214476295,"GasA","Ex","Y","SBrkr",7.10332214476295,-9.21034037197618,512,7.45472000723437,1,0,1,0,3,1,"TA",7,1,"Gd","Attchd",1953,"Unf",1,371,"TA","TA","Y",5.29831786654791,-9.21034037197618,0,0,0,-9.21034037197618,6,2007,"Normal",-1,54,3,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0
2425,70,"RL",113,9.9655699395317,"Reg","Inside","NAmes","Norm","1Fam","2Story",5,4,1935,2007,"Gable","Wd Sdng","MetalSd","None",-9.21034037197618,"TA","TA","BrkTil","TA","Fa","No","Unf",-9.21034037197618,"Unf",0,666,6.50128982069053,"GasA","Gd","Y","SBrkr",7.17625460846974,7.48324447231682,0,8.03463106532751,0,0,3,1,4,1,"Gd",9,0,"None","BuiltIn",2007,"Unf",3,1200,"TA","TA","Y",-9.21034037197618,5.33753856047043,290,156,0,-9.21034037197618,11,2007,"Family",-1,72,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0
2426,50,"RL",60,9.23834457810962,"Reg","Corner","OldTown","Norm","1Fam","1.5Fin",4,7,1925,1993,"Gable","MetalSd","MetalSd","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","Mn","ALQ",6.93731417831106,"LwQ",66,55,7.04838649560285,"GasA","Ex","Y","SBrkr",6.73933674570036,6.07764247270681,0,7.15539637996074,1,0,2,0,1,1,"TA",6,0,"None","Detchd",1978,"Unf",2,580,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,8,2007,"Abnorml",-1,82,14,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0
2427,70,"RL",60,9.28730142237157,"Reg","Inside","OldTown","Norm","1Fam","2Story",5,9,1895,1999,"Gable","Wd Sdng","HdBoard","None",-9.21034037197618,"TA","Gd","CBlock","Gd","TA","Av","Unf",-9.21034037197618,"Unf",0,736,6.60123025459843,"GasA","Ex","Y","SBrkr",6.62140578491992,6.66313282370472,0,7.33563404711625,0,0,1,1,3,1,"Gd",6,0,"None","Detchd",2004,"Fin",0,0,"TA","TA","N",-9.21034037197618,4.71849976415184,0,0,0,-9.21034037197618,7,2007,"Normal",-1,112,8,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0
2428,80,"RL",93,9.21930012325846,"IR1","Inside","NAmes","Norm","1Fam","SLvl",7,5,1963,1999,"Gable","Plywood","Plywood","BrkFace",5.89715414236198,"TA","TA","CBlock","TA","TA","Av","Rec",5.48893813937974,"ALQ",483,0,6.5861717927857,"GasA","TA","Y","SBrkr",6.94215680231782,6.42324712587117,0,7.40913650448948,0,1,2,0,4,1,"TA",6,2,"TA","BuiltIn",1963,"Unf",1,276,"TA","TA","Y",6.13122670687442,3.82864357039978,0,165,0,-9.21034037197618,10,2007,"Normal",-1,44,8,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0
2429,20,"RL",75,9.07107831613693,"IR1","Inside","NAmes","Norm","1Fam","1Story",5,7,1961,1961,"Gable","HdBoard","HdBoard","BrkFace",3.97029380034279,"TA","TA","CBlock","TA","TA","No","ALQ",5.25749589286098,"Unf",0,728,6.82437377873873,"GasA","Gd","Y","SBrkr",6.78897185560478,-9.21034037197618,0,6.78897185560478,0,1,1,0,3,1,"TA",5,0,"None","Attchd",1961,"Unf",1,240,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,2,2007,"Abnorml",-1,46,46,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
2430,20,"RL",66,9.02401080583288,"IR1","Inside","NAmes","Norm","1Fam","1Story",6,6,1968,1968,"Gable","Wd Sdng","Wd Sdng","BrkFace",4.45434845904353,"TA","TA","CBlock","TA","TA","Mn","Rec",6.85856513983338,"Unf",0,0,6.85856513983338,"GasA","Gd","Y","SBrkr",6.85856513983338,-9.21034037197618,0,6.85856513983338,1,0,1,0,3,1,"TA",5,0,"None","Attchd",1968,"Unf",1,288,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,8,2007,"Normal",-1,39,39,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
2431,20,"RL",60,8.88183631889304,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,3,1950,1950,"Gable","WdShing","Wd Shng","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","No","LwQ",6.06842581972557,"Unf",0,432,6.76157288454479,"GasA","Fa","Y","FuseA",7.12125253401998,-9.21034037197618,0,7.12125253401998,0,0,1,1,3,1,"TA",6,1,"TA","Attchd",1950,"Unf",1,357,"TA","TA","Y",-9.21034037197618,5.14166414129781,0,0,0,-9.21034037197618,11,2007,"Normal",-1,57,57,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
2432,20,"RL",60,8.92265831285773,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,7,1959,2003,"Hip","BrkFace","BrkFace","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","No","GLQ",6.35262957053558,"Unf",0,466,6.94697608828926,"GasA","Ex","Y","SBrkr",6.94697608828926,-9.21034037197618,0,6.94697608828926,1,0,1,0,3,1,"Gd",6,0,"None","Attchd",1959,"RFn",1,286,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,7,2007,"Normal",-1,48,4,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
2433,20,"RL",70,8.89768232712476,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,6,1958,1958,"Hip","BrkFace","BrkFace","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","No","Rec",6.43775180973639,"Unf",0,545,7.06475911326188,"GasA","TA","Y","SBrkr",7.06475911326188,-9.21034037197618,0,7.06475911326188,0,1,1,0,3,1,"TA",6,1,"TA","Attchd",1958,"RFn",1,338,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,225,0,-9.21034037197618,3,2007,"Normal",-1,49,49,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
2434,20,"RL",70,8.9749977258584,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,5,1960,1960,"Hip","BrkFace","BrkFace","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","No","Rec",6.60529805626619,"Unf",0,503,7.12447834300872,"GasA","Gd","Y","FuseA",7.12447834300872,-9.21034037197618,0,7.12447834300872,1,0,1,1,3,1,"TA",6,0,"None","Attchd",1960,"RFn",1,324,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,5,2007,"Family",-1,47,47,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
2435,20,"RL",80,8.98719683316197,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,5,1960,1960,"Hip","BrkFace","BrkFace","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","No","BLQ",7.00124571314415,"Rec",154,125,7.22766257135029,"GasA","TA","Y","SBrkr",7.22766257135029,-9.21034037197618,0,7.22766257135029,1,0,1,0,3,1,"TA",6,2,"TA","Attchd",1965,"Unf",1,351,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,11,2007,"Normal",-1,47,47,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0
2436,20,"RL",70,8.85366544232316,"Reg","Corner","NAmes","Feedr","1Fam","1Story",5,6,1961,1961,"Gable","BrkFace","Wd Sdng","None",-9.21034037197618,"TA","TA","Slab","TA","TA","No","Rec",-9.21034037197618,"Unf",0,0,-9.21034037197618,"GasA","Gd","Y","SBrkr",6.82979384562053,-9.21034037197618,0,6.82979384562053,0,0,1,0,3,1,"TA",7,0,"None","Attchd",1961,"Fin",1,300,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,7,2007,"Normal",-1,46,46,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2437,20,"RL",60,8.79482494316603,"Reg","Inside","NAmes","PosN","1Fam","1Story",5,5,1962,1962,"Hip","Wd Sdng","Wd Sdng","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","No","ALQ",4.70048127488291,"BLQ",442,312,6.76157288454479,"GasA","Gd","Y","SBrkr",6.76157288454479,-9.21034037197618,0,6.76157288454479,0,0,1,0,2,1,"TA",5,0,"None","Detchd",1962,"Unf",1,294,"TA","TA","Y",4.06044473468286,-9.21034037197618,0,0,0,-9.21034037197618,12,2007,"Normal",-1,45,45,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0
2438,85,"RL",66,8.81877818382991,"Reg","Inside","NAmes","Norm","1Fam","SFoyer",5,5,1962,1962,"Gable","HdBoard","HdBoard","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","Av","ALQ",6.59850916485429,"Unf",0,162,6.79794052458207,"GasA","TA","Y","SBrkr",6.84161558331519,-9.21034037197618,0,6.84161558331519,1,0,1,0,3,1,"TA",6,1,"Po","Attchd",1962,"RFn",1,288,"TA","TA","Y",3.17805799700593,4.49981078144076,160,0,0,-9.21034037197618,10,2007,"Normal",-1,45,45,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0
