"Id","MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LotConfig","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","FirstFlrSF","SecFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","ScreenPorchSF","PoolArea","MiscVal","MoSold","YrSold","SaleCondition","SalePrice","idxhasG","idxhasMV","idxhasFB1","idxhasFB2","idxhasB","idxhasSF","idxhasPool","idxhasLF","idxhasLQF","idxhasWD","idxhasOP","idxhasEP","idxhasSP"
1079,120,"RM",3.61094493930603,8.3972831202228,"Reg","Inside","CollgCr","Norm","TwnhsE","1Story",6,5,2004,2004,"Gable","VinylSd","VinylSd","BrkFace",5.12990463206533,"Gd","TA","PConc","Gd","TA","Mn","GLQ",6.49526706650989,"Unf",0,186,6.74288181503649,"GasA","Ex","Y","SBrkr",6.74288181503649,-6.90775527898214,0,6.74288181503649,1,0,1,0,1,1,"Gd",3,1,"Gd","Attchd",2004,"RFn",2,420,"TA","TA","Y",4.94164956544094,-6.90775527898214,0,0,0,-6.90775527898214,5,2006,"Normal",11.9569700614602,1,0,1,0,1,0,0,1,0,1,0,0,0
1080,20,"RL",4.17440265439268,9.07966216229417,"Reg","Inside","CollgCr","Norm","1Fam","1Story",5,5,1994,1994,"Gable","VinylSd","VinylSd","None",-6.90775527898214,"TA","TA","PConc","Gd","TA","No","GLQ",6.20455978276867,"Unf",0,495,6.89770595322914,"GasA","Gd","Y","SBrkr",6.89770595322914,-6.90775527898214,0,6.89770595322914,0,0,1,0,3,1,"TA",5,0,"None","Attchd",1996,"Unf",1,299,"TA","TA","Y",-6.90775527898214,4.1588987082376,0,0,0,-6.90775527898214,4,2007,"Normal",11.7440371938701,1,0,1,0,1,0,0,1,0,0,1,0,0
1081,20,"RL",4.38203913459576,9.30928041041079,"Reg","Inside","NWAmes","Norm","1Fam","1Story",6,7,1971,2004,"Gable","VinylSd","VinylSd","BrkFace",4.96982024399633,"Gd","Gd","CBlock","TA","TA","No","ALQ",6.48616231333317,"Unf",0,602,7.13727923217263,"GasA","Ex","Y","SBrkr",7.13727923217263,-6.90775527898214,0,7.13727923217263,0,1,2,0,3,1,"Gd",5,0,"None","Attchd",1971,"RFn",2,528,"TA","TA","Y",4.00735136688537,-6.90775527898214,0,0,0,-6.90775527898214,10,2008,"Abnorml",11.8844890282993,1,0,1,0,1,0,0,1,0,1,0,0,0
1082,20,"RL",4.31750144678076,8.92265843285773,"Reg","Corner","Sawyer","Feedr","1Fam","1Story",5,5,1963,1963,"Gable","HdBoard","HdBoard","None",-6.90775527898214,"TA","TA","CBlock","TA","TA","No","ALQ",6.71417174350097,"Unf",0,216,6.94697695367342,"GasA","Fa","Y","SBrkr",6.94697695367342,-6.90775527898214,0,6.94697695367342,1,0,1,1,3,1,"TA",5,0,"None","Attchd",1963,"Fin",1,308,"TA","TA","Y",-6.90775527898214,-6.90775527898214,220,0,0,-6.90775527898214,6,2010,"Normal",11.7981044147227,1,0,1,0,1,0,0,1,0,0,0,1,0
1083,20,"RL",4.2485095276616,9.07669480140503,"Reg","Inside","CollgCr","Norm","1Fam","1Story",7,5,2002,2002,"Gable","VinylSd","VinylSd","BrkFace",4.60518018593809,"Gd","TA","PConc","Gd","TA","No","Unf",-6.90775527898214,"Unf",0,1459,7.28550723392351,"GasA","Ex","Y","SBrkr",7.28550723392351,-6.90775527898214,0,7.28550723392351,0,0,2,0,3,1,"Gd",6,1,"Gd","Attchd",2002,"RFn",2,527,"TA","TA","Y",5.25750058034755,3.66358728682656,0,0,0,-6.90775527898214,9,2007,"Normal",12.1652506562183,1,0,0,0,1,0,0,1,0,1,1,0,0
1084,20,"RL",4.38203913459576,9.08250711410266,"Reg","Inside","Other","Norm","1Fam","1Story",6,6,1964,1964,"Hip","HdBoard","HdBoard","BrkFace",6.05209152186282,"TA","TA","CBlock","TA","TA","No","BLQ",6.31535980983896,"Unf",0,698,7.1316993098271,"GasA","TA","Y","SBrkr",7.1316993098271,-6.90775527898214,0,7.1316993098271,1,0,1,0,3,1,"TA",6,2,"Gd","Attchd",1964,"RFn",1,461,"TA","TA","Y",-6.90775527898214,4.75359881175886,0,0,0,6.55108176361381,3,2006,"Normal",11.982929100466,1,1,1,0,1,0,0,1,0,0,1,0,0
1085,60,"RL",-6.90775527898214,9.47508648988499,"IR2","Corner","Gilbert","Norm","1Fam","2Story",6,5,1995,1996,"Gable","HdBoard","HdBoard","None",-6.90775527898214,"TA","TA","PConc","Gd","TA","No","ALQ",6.38350832407177,"Unf",0,99,6.53814127094463,"GasA","Gd","Y","SBrkr",6.53814127094463,6.69332490742655,0,7.31188683163368,0,0,2,1,3,1,"TA",6,1,"TA","Attchd",1995,"Fin",2,409,"TA","TA","Y",5.75257581342377,3.78421236093273,0,0,0,-6.90775527898214,7,2006,"Normal",12.1415341297259,1,0,1,0,1,1,0,0,0,1,1,0,0
1086,85,"RL",4.2904731396847,9.1126173937133,"Reg","Inside","SawyerW","Norm","1Fam","SFoyer",6,6,1992,1992,"Gable","HdBoard","HdBoard","None",-6.90775527898214,"TA","TA","PConc","Gd","TA","Av","GLQ",6.61606652382001,"Unf",0,189,6.84161654485309,"GasA","Ex","Y","SBrkr",6.90374826160016,-6.90775527898214,0,6.90374826160016,1,0,1,0,2,1,"Gd",5,0,"None","Attchd",1992,"Unf",2,564,"TA","TA","Y",4.78750007608066,-6.90775527898214,0,0,0,-6.90775527898214,4,2010,"Normal",11.8981878725636,1,0,1,0,1,0,0,1,0,1,0,0,0
1087,160,"RM",-6.90775527898214,7.58781772657891,"Reg","Inside","MeadowV","Norm","TwnhsE","2Story",4,5,1973,1973,"Gable","CemntBd","CmentBd","None",-6.90775527898214,"TA","TA","CBlock","TA","TA","No","BLQ",5.81114398698419,"Unf",0,212,6.30262080724506,"GasA","TA","Y","SBrkr",6.30262080724506,6.30262080724506,0,6.99576707205535,0,0,1,1,3,1,"TA",6,0,"None","Attchd",1973,"RFn",1,286,"TA","TA","Y",4.78750007608066,4.56435860808025,0,0,0,-6.90775527898214,5,2010,"Normal",11.332601922815,1,0,1,0,1,1,0,0,0,1,1,0,0
1088,60,"FV",4.44266302112699,9.26615353136698,"Reg","Inside","Somerst","Norm","1Fam","2Story",8,5,2005,2006,"Gable","VinylSd","VinylSd","None",-6.90775527898214,"Gd","TA","PConc","Gd","TA","Mn","Unf",-6.90775527898214,"Unf",0,1082,6.98656738362042,"GasA","Ex","Y","SBrkr",6.98656738362042,6.76964312495747,0,7.57712244290932,0,0,2,1,3,1,"Gd",9,1,"Gd","Attchd",2005,"RFn",3,1043,"TA","TA","Y",5.0751800652143,3.91204300522815,0,0,0,-6.90775527898214,5,2009,"Normal",12.4371843704618,1,0,0,0,1,1,0,1,0,1,1,0,0
1089,160,"RM",3.17809549614658,7.83280791303549,"Reg","Inside","Edwards","Norm","Twnhs","2Story",7,5,2004,2004,"Gable","VinylSd","VinylSd","Stone",3.91204300522815,"Gd","TA","PConc","Gd","TA","No","Unf",-6.90775527898214,"Unf",0,970,6.87729710242473,"GasA","Ex","Y","SBrkr",6.87729710242473,6.60529927412726,0,7.44366426825293,0,0,2,0,3,1,"Gd",7,0,"None","Detchd",2004,"Unf",2,380,"TA","TA","Y",-6.90775527898214,3.68890445380144,0,0,0,-6.90775527898214,4,2006,"Normal",11.8313792033615,1,0,0,0,1,1,0,1,0,0,1,0,0
1090,120,"FV",3.61094493930603,8.10651481782329,"IR1","Inside","Somerst","Norm","TwnhsE","1Story",8,5,2005,2005,"Gable","MetalSd","MetalSd","None",-6.90775527898214,"Gd","TA","PConc","Gd","TA","No","GLQ",6.94601495356267,"Unf",0,208,7.12849674760433,"GasA","Ex","Y","SBrkr",7.12849674760433,-6.90775527898214,0,7.12849674760433,1,0,1,1,1,1,"Gd",4,1,"Gd","Attchd",2005,"Fin",2,550,"TA","TA","Y",-6.90775527898214,4.43082870353436,0,0,0,-6.90775527898214,4,2006,"Normal",12.1909590127963,1,0,1,0,1,0,0,1,0,0,1,0,0
1091,90,"RL",4.09436122874988,9.05298467824117,"Reg","Corner","Other","Norm","Duplex","1Story",3,4,1950,1950,"Gable","BrkFace","BrkFace","None",-6.90775527898214,"TA","TA","Slab","None","None","None","None",-6.90775527898214,"None",0,0,-6.90775527898214,"Wall","Fa","N","FuseA",6.94697695367342,-6.90775527898214,0,6.94697695367342,0,0,2,0,2,2,"TA",6,0,"None","Detchd",1987,"Unf",2,400,"TA","TA","Y",-6.90775527898214,-6.90775527898214,0,0,0,-6.90775527898214,6,2009,"Normal",11.4392789355662,1,0,0,0,0,0,0,1,0,0,0,0,0
1092,160,"FV",3.17809549614658,7.67786396364107,"Reg","Inside","Somerst","Norm","Twnhs","2Story",7,5,1999,2000,"Gable","MetalSd","MetalSd","BrkFace",5.35659099164202,"Gd","TA","PConc","Gd","TA","No","BLQ",6.23441268650076,"Unf",0,90,6.39693132188142,"GasA","Ex","Y","SBrkr",6.43615197093225,6.44254175882362,0,7.13249835038177,1,0,2,1,2,1,"Gd",4,0,"None","Detchd",1999,"Unf",2,462,"TA","TA","Y",-6.90775527898214,3.87122184402421,0,0,0,-6.90775527898214,3,2008,"Normal",11.982929100466,1,0,1,0,1,1,0,1,0,0,1,0,0
1093,50,"RL",4.09436122874988,9.03598710387902,"Reg","Inside","SWISU","Norm","1Fam","1.5Fin",6,5,1925,1950,"Gable","MetalSd","MetalSd","None",-6.90775527898214,"TA","TA","PConc","TA","TA","No","Rec",6.04737454310968,"Unf",0,758,7.07411766293705,"GasA","Fa","Y","SBrkr",7.23705974554894,5.7170309908745,0,7.4348484655306,0,0,2,0,4,1,"TA",7,1,"Gd","Detchd",1925,"Unf",2,576,"TA","TA","Y",5.83481366103494,-6.90775527898214,128,0,0,-6.90775527898214,6,2008,"Normal",11.8240799009332,1,0,1,0,1,1,0,1,0,1,0,1,0
1094,20,"RL",4.26269396144917,9.13021443583925,"Reg","Corner","Other","Feedr","1Fam","1Story",5,8,1965,1998,"Hip","MetalSd","MetalSd","BrkFace",5.11199381243478,"TA","TA","CBlock","TA","TA","Mn","GLQ",6.49375535270985,"Unf",0,203,6.76157392621079,"GasA","Gd","Y","SBrkr",7.09007766910908,-6.90775527898214,0,7.09007766910908,1,0,1,1,1,1,"Gd",6,0,"None","Detchd",1977,"Unf",2,884,"TA","TA","Y",-6.90775527898214,4.1588987082376,0,0,0,-6.90775527898214,10,2006,"Normal",11.8913619075398,1,0,1,0,1,0,0,1,0,0,1,0,0
1095,20,"RL",4.30407860662638,8.67726930967867,"Reg","Inside","Other","Norm","1Fam","1Story",5,7,1956,2000,"Gable","MetalSd","MetalSd","None",-6.90775527898214,"TA","TA","CBlock","TA","TA","No","BLQ",5.51343277841492,"Rec",240,448,6.84161654485309,"GasA","Ex","Y","SBrkr",6.84161654485309,-6.90775527898214,0,6.84161654485309,1,0,1,0,2,1,"TA",4,0,"None","Attchd",1956,"Fin",1,308,"TA","TA","Y",-6.90775527898214,-6.90775527898214,80,160,0,-6.90775527898214,5,2010,"Normal",11.7675676910957,1,0,1,1,1,0,0,1,0,0,0,1,1
1096,20,"RL",4.35672164712023,9.1395960747811,"IR1","Inside","CollgCr","Norm","1Fam","1Story",6,5,2006,2006,"Gable","VinylSd","VinylSd","None",-6.90775527898214,"Gd","TA","PConc","Gd","TA","No","GLQ",3.17809549614658,"Unf",0,1290,7.18083196007927,"GasA","Gd","Y","SBrkr",7.18083196007927,-6.90775527898214,0,7.18083196007927,0,0,2,0,3,1,"Gd",6,1,"Gd","Attchd",2006,"RFn",2,440,"TA","TA","Y",-6.90775527898214,3.09108790687074,0,0,0,-6.90775527898214,3,2007,"Normal",12.0806908176664,1,0,1,0,1,0,0,1,0,0,1,0,0
1097,70,"RM",4.09436122874988,8.83666473166401,"Reg","Inside","IDOTRR","Norm","1Fam","2Story",6,7,1914,2006,"Gable","Wd Sdng","Wd Sdng","None",-6.90775527898214,"TA","TA","PConc","TA","TA","No","Unf",-6.90775527898214,"Unf",0,684,6.52795937960979,"GasA","TA","Y","SBrkr",6.65028034224765,6.36647216594302,0,7.21155747132091,0,0,1,1,3,1,"Gd",7,0,"None","None",0,"None",0,0,"None","None","Y",4.9126622386502,-6.90775527898214,115,0,0,-6.90775527898214,3,2007,"Normal",11.7519423733147,0,0,0,0,1,1,0,1,0,1,0,1,0
1098,120,"RL",-6.90775527898214,8.21500670332431,"Reg","Inside","StoneBr","Norm","TwnhsE","1Story",8,5,1986,1986,"Gable","HdBoard","HdBoard","None",-6.90775527898214,"Gd","TA","CBlock","Gd","TA","No","Unf",-6.90775527898214,"Unf",0,1074,6.97914620616707,"GasA","Ex","Y","SBrkr",6.99209734653311,-6.90775527898214,0,6.99209734653311,0,0,1,1,2,1,"Gd",5,0,"None","Attchd",1987,"RFn",2,461,"TA","TA","Y",-6.90775527898214,4.30407860662638,137,0,0,-6.90775527898214,10,2007,"Normal",12.0435537219148,1,0,0,0,1,0,0,0,0,0,1,1,0
1099,50,"RM",3.91204300522815,8.69951491487685,"Reg","Inside","BrkSide","Norm","1Fam","1.5Fin",4,6,1936,1950,"Gable","MetalSd","MetalSd","None",-6.90775527898214,"TA","TA","BrkTil","TA","TA","No","BLQ",6.51025982861728,"Unf",0,0,6.51025982861728,"GasA","TA","Y","SBrkr",6.62936457444054,6.34036106739463,0,7.18841349178368,0,0,1,0,3,1,"TA",6,0,"None","Detchd",1936,"Unf",1,240,"TA","TA","Y",-6.90775527898214,-6.90775527898214,0,0,0,-6.90775527898214,7,2009,"Normal",11.7597855507143,1,0,1,0,1,1,0,1,0,0,0,0,0
1100,20,"RL",4.40673144231184,9.38261167709172,"IR1","Inside","NWAmes","RRAn","1Fam","1Story",7,5,1978,1978,"Gable","Plywood","Plywood","BrkFace",5.32788102314673,"TA","TA","CBlock","Gd","TA","No","ALQ",6.55677977661158,"Unf",0,567,7.14756005797121,"GasA","TA","Y","SBrkr",7.37838433760614,-6.90775527898214,0,7.37838433760614,0,0,2,0,3,1,"TA",7,1,"TA","Attchd",1978,"RFn",2,478,"TA","TA","Y",-6.90775527898214,-6.90775527898214,0,0,0,-6.90775527898214,4,2009,"Abnorml",11.9640010906999,1,0,1,0,1,0,0,1,0,0,0,0,0
1101,30,"RL",4.09436122874988,9.03598710387902,"Reg","Inside","SWISU","Norm","1Fam","1Story",2,5,1920,1950,"Gable","Wd Sdng","Wd Sdng","None",-6.90775527898214,"TA","TA","CBlock","TA","Fa","No","Rec",5.66988437125044,"Unf",0,0,5.66988437125044,"GasA","TA","N","FuseF",6.08222119347886,-6.90775527898214,0,6.08222119347886,0,0,1,0,1,1,"Fa",3,0,"None","Detchd",1930,"Unf",1,246,"TA","TA","N",-6.90775527898214,-6.90775527898214,0,0,0,-6.90775527898214,1,2009,"Normal",11.0020998578709,1,0,1,0,1,0,0,1,0,0,0,0,0
1102,20,"RL",4.11089025748156,9.18584284285579,"IR1","Inside","Other","Norm","1Fam","1Story",5,5,1971,1971,"Gable","HdBoard","MetalSd","None",-6.90775527898214,"TA","TA","CBlock","TA","TA","No","BLQ",6.02102577653105,"LwQ",287,251,6.85646303722561,"GasA","TA","Y","SBrkr",6.85646303722561,-6.90775527898214,0,6.85646303722561,0,0,1,0,3,1,"TA",5,0,"None","Detchd",1981,"Unf",1,280,"TA","TA","Y",-6.90775527898214,-6.90775527898214,0,0,0,-6.90775527898214,7,2007,"Normal",11.6910716587219,1,0,1,1,1,0,0,1,0,0,0,0,0
1103,20,"RL",4.2485095276616,8.85366557089458,"Reg","Inside","Other","Norm","1Fam","1Story",5,7,1960,2002,"Gable","Wd Sdng","Wd Sdng","BrkFace",3.80668471174563,"TA","TA","CBlock","TA","TA","No","Rec",6.37672864857745,"Unf",0,422,6.91770659993383,"GasA","Ex","Y","SBrkr",7.03350736612152,-6.90775527898214,0,7.03350736612152,0,0,1,0,2,1,"TA",6,0,"None","Attchd",1960,"RFn",1,254,"TA","TA","Y",-6.90775527898214,2.77265122028674,0,0,0,-6.90775527898214,4,2007,"Family",11.813030064828,1,0,1,0,1,0,0,1,0,0,1,0,0
1104,20,"RL",4.36946051061476,9.09492963269829,"Reg","Corner","Other","Norm","1Fam","1Story",6,6,1959,1959,"Hip","BrkFace","BrkFace","None",-6.90775527898214,"TA","TA","CBlock","TA","TA","Mn","ALQ",6.48463676235164,"Unf",0,0,6.48463676235164,"GasA","Ex","Y","SBrkr",7.08506513147313,-6.90775527898214,0,7.08506513147313,0,1,1,0,3,1,"TA",6,1,"Fa","BuiltIn",1954,"Fin",2,539,"TA","TA","Y",-6.90775527898214,-6.90775527898214,192,0,0,-6.90775527898214,7,2006,"Normal",11.9797992074766,1,0,1,0,1,0,0,1,0,0,0,1,0
1105,160,"RM",3.17809549614658,7.60887112522288,"Reg","Inside","BrDale","Norm","TwnhsE","2Story",5,5,1970,1970,"Gable","HdBoard","HdBoard","BrkFace",5.7170309908745,"TA","TA","CBlock","TA","TA","No","Unf",-6.90775527898214,"Unf",0,630,6.44572140668591,"GasA","TA","Y","SBrkr",6.44572140668591,6.51025982861728,0,7.17165759081737,0,0,2,1,3,1,"TA",6,0,"None","Detchd",1970,"Unf",2,440,"TA","TA","Y",-6.90775527898214,-6.90775527898214,0,0,0,-6.90775527898214,4,2007,"Normal",11.5711943825282,1,0,0,0,1,1,0,1,0,0,0,0,0
1106,60,"RL",4.58497768270014,9.41377097357306,"IR1","Corner","NoRidge","Norm","1Fam","2Story",8,5,1994,1995,"Gable","HdBoard","HdBoard","BrkFace",5.89164697425289,"Gd","TA","PConc","Ex","TA","Av","GLQ",6.93925491503329,"Unf",0,431,7.28824508454689,"GasA","Ex","Y","SBrkr",7.31322105375675,7.02286897734784,0,7.87169304571183,1,0,2,1,3,1,"Gd",9,2,"TA","Attchd",1994,"RFn",2,712,"TA","TA","Y",5.22575205004283,3.46576715231146,0,0,0,-6.90775527898214,4,2010,"Normal",12.6915804643888,1,0,1,0,1,1,0,1,0,1,1,0,0
1107,20,"RL",4.73620722028585,9.24541799514193,"IR1","Corner","SawyerW","Feedr","1Fam","1Story",7,5,1990,1991,"Hip","HdBoard","HdBoard","None",-6.90775527898214,"Gd","TA","PConc","Gd","TA","Mn","GLQ",6.6039451796131,"Unf",0,172,6.81344569841139,"GasA","Gd","Y","SBrkr",7.27378701132593,-6.90775527898214,0,7.27378701132593,1,0,2,0,3,1,"Gd",6,1,"TA","Attchd",1990,"Fin",2,719,"TA","TA","Y",-6.90775527898214,5.49717232364546,0,0,0,-6.90775527898214,5,2007,"Normal",12.1001564254973,1,0,1,0,1,0,0,1,0,0,1,0,0
1108,60,"RL",5.1239699317665,10.0543614839681,"IR3","CulDSac","Gilbert","Norm","1Fam","2Story",7,5,2006,2006,"Gable","VinylSd","VinylSd","None",-6.90775527898214,"Gd","TA","PConc","Ex","Gd","No","Unf",-6.90775527898214,"Unf",0,868,6.76619286673342,"GasA","Ex","Y","SBrkr",6.78784610970466,7.03350736612152,0,7.61134821220805,0,0,2,1,3,1,"Gd",9,1,"Gd","BuiltIn",2006,"RFn",2,422,"TA","TA","Y",-6.90775527898214,4.60518018593809,0,0,0,-6.90775527898214,9,2006,"Partial",12.5235258799551,1,0,0,0,1,1,0,1,0,0,1,0,0
1109,60,"RL",-6.90775527898214,8.99504109870833,"Reg","Inside","Gilbert","Norm","1Fam","2Story",6,5,2000,2000,"Gable","VinylSd","VinylSd","None",-6.90775527898214,"TA","TA","PConc","Gd","TA","No","Unf",-6.90775527898214,"Unf",0,924,6.82871315389218,"GasA","Ex","Y","SBrkr",6.85435555710679,6.60935059087537,0,7.43248439963292,0,0,2,1,3,1,"TA",7,1,"TA","Attchd",2000,"RFn",2,463,"TA","TA","Y",4.60518018593809,3.87122184402421,0,0,0,-6.90775527898214,11,2007,"Abnorml",12.1062523157728,1,0,0,0,1,1,0,0,0,1,1,0,0
1110,20,"RL",4.67283818021263,9.33802982112974,"IR1","Inside","NridgHt","Norm","1Fam","1Story",8,5,2004,2005,"Gable","MetalSd","MetalSd","Stone",3.73769342752374,"Gd","TA","PConc","Ex","TA","Mn","GLQ",6.94601495356267,"Unf",0,797,7.5153451158426,"GasA","Ex","Y","SBrkr",7.5153451158426,-6.90775527898214,0,7.5153451158426,1,0,2,0,3,1,"Gd",7,1,"Gd","Attchd",2004,"Fin",3,862,"TA","TA","Y",4.8283217372703,5.22036123046912,0,0,0,-6.90775527898214,3,2009,"Normal",12.5425448857228,1,0,1,0,1,0,0,1,0,1,1,0,0
1111,60,"RL",-6.90775527898214,8.98719694566197,"Reg","Inside","Gilbert","Norm","1Fam","2Story",6,5,1995,1996,"Gable","HdBoard","HdBoard","None",-6.90775527898214,"TA","TA","PConc","Gd","TA","No","GLQ",5.38907629601612,"Unf",0,554,6.65028034224765,"GasA","Gd","Y","SBrkr",6.65028034224765,6.78558877495079,0,7.41336793883137,1,0,2,1,3,1,"TA",8,1,"TA","Attchd",1995,"Fin",2,431,"TA","TA","Y",5.41165051613079,4.43082870353436,0,0,0,-6.90775527898214,6,2008,"Normal",12.1441972471312,1,0,1,0,1,1,0,0,0,1,1,0,0
1112,60,"RL",4.38203913459576,9.25722405329488,"Reg","Inside","NWAmes","Norm","1Fam","2Story",7,6,1976,1976,"Hip","Plywood","Plywood","BrkFace",6.49224135017084,"TA","TA","CBlock","TA","TA","No","ALQ",5.99893904333318,"Unf",0,400,6.688355959276,"GasA","TA","Y","SBrkr",7.00124653281587,6.76388606329618,0,7.58273899807925,0,0,2,1,4,1,"TA",8,1,"Gd","Attchd",1976,"RFn",2,483,"TA","TA","Y",-6.90775527898214,4.23412099724586,0,0,0,-6.90775527898214,9,2008,"Normal",12.2307652629986,1,0,1,0,1,1,0,1,0,0,1,0,0
1113,20,"RL",4.2904731396847,8.86785020387447,"IR1","Corner","Other","Norm","1Fam","1Story",5,7,1957,1957,"Gable","WdShing","Wd Shng","None",-6.90775527898214,"TA","TA","CBlock","TA","TA","No","GLQ",6.5624455061221,"Unf",0,108,6.70441558045355,"GasA","TA","Y","FuseA",6.70441558045355,-6.90775527898214,0,6.70441558045355,1,0,1,0,2,1,"TA",5,0,"None","Detchd",1957,"Unf",1,308,"TA","TA","Y",-6.90775527898214,-6.90775527898214,0,0,0,-6.90775527898214,7,2006,"Normal",11.7745202103569,1,0,1,0,1,0,0,1,0,0,0,0,0
1114,20,"RL",4.18966989342679,9.09638760397008,"Reg","Inside","Other","Norm","1Fam","1Story",5,7,1953,2006,"Gable","Wd Sdng","Wd Sdng","None",-6.90775527898214,"TA","TA","CBlock","TA","TA","No","BLQ",6.46614627944636,"Unf",0,365,6.91572444069431,"GasA","Gd","Y","SBrkr",6.91572444069431,-6.90775527898214,0,6.91572444069431,1,0,1,0,2,1,"Gd",6,0,"None","Attchd",1953,"Unf",1,240,"TA","TA","Y",-6.90775527898214,2.89042731190857,0,0,0,-6.90775527898214,5,2007,"Normal",11.809319485459,1,0,1,0,1,0,0,1,0,0,1,0,0
1115,20,"RL",4.49982078137965,8.59415441773753,"Reg","Inside","OldTown","Norm","1Fam","1Story",5,7,1954,2000,"Gable","MetalSd","MetalSd","None",-6.90775527898214,"TA","Gd","CBlock","TA","TA","No","Rec",6.02828092986635,"Unf",0,418,6.72503484264631,"GasA","Ex","Y","SBrkr",6.72503484264631,-6.90775527898214,0,6.72503484264631,0,0,1,0,2,1,"Gd",4,0,"None","Detchd",1955,"Unf",1,326,"TA","TA","Y",-6.90775527898214,-6.90775527898214,0,0,0,-6.90775527898214,8,2006,"Normal",11.6699292223269,1,0,1,0,1,0,0,1,0,0,0,0,0
1116,20,"RL",4.53261024578362,9.39972037588479,"Reg","Inside","NridgHt","Norm","1Fam","1Story",8,5,2007,2007,"Hip","VinylSd","VinylSd","Stone",5.79301665715998,"Gd","TA","PConc","Ex","TA","No","GLQ",6.91174829626712,"Unf",0,730,7.45818673404159,"GasA","Ex","Y","SBrkr",7.45818673404159,-6.90775527898214,0,7.45818673404159,1,0,2,0,3,1,"Ex",7,1,"Gd","Attchd",2007,"RFn",3,928,"TA","TA","Y",-6.90775527898214,-6.90775527898214,0,0,0,-6.90775527898214,11,2007,"Partial",12.669806664907,1,0,1,0,1,0,0,1,0,0,0,0,0
1117,80,"RL",-6.90775527898214,8.95544825137964,"Reg","Inside","Gilbert","Norm","1Fam","SLvl",8,5,2002,2002,"Hip","VinylSd","VinylSd","None",-6.90775527898214,"Gd","TA","PConc","Gd","TA","No","GLQ",5.86647088979047,"Unf",0,55,6.01126962538155,"GasA","Ex","Y","SBrkr",6.65801232956697,6.4614697388525,0,7.25770838188143,1,0,2,1,3,1,"Gd",7,1,"TA","BuiltIn",2002,"Fin",2,527,"TA","TA","Y",4.78750007608066,-6.90775527898214,0,0,0,-6.90775527898214,3,2009,"Normal",12.123234372653,1,0,1,0,1,1,0,0,0,1,0,0,0
1118,20,"RL",4.04306881154031,9.18645753392989,"IR1","FR2","Sawyer","Feedr","1Fam","1Story",5,7,1967,2003,"Gable","VinylSd","VinylSd","None",-6.90775527898214,"TA","TA","CBlock","TA","TA","No","BLQ",6.55393482852622,"Unf",0,192,6.79570689374112,"GasA","Ex","Y","SBrkr",6.79570689374112,-6.90775527898214,0,6.79570689374112,1,0,1,0,3,1,"Gd",5,0,"None","Attchd",1967,"RFn",2,450,"TA","TA","Y",-6.90775527898214,-6.90775527898214,0,0,0,-6.90775527898214,5,2008,"Normal",11.77528973713,1,0,1,0,1,0,0,1,0,0,0,0,0
1119,80,"RL",4.44266302112699,9.53423389872326,"Reg","Inside","Sawyer","Norm","1Fam","SLvl",5,6,1958,1987,"Gable","MetalSd","MetalSd","None",-6.90775527898214,"TA","Gd","CBlock","TA","TA","No","Unf",-6.90775527898214,"Unf",0,533,6.27852330033669,"GasA","TA","Y","SBrkr",6.92853879759612,6.36302982767691,0,7.37838433760614,0,1,1,0,3,1,"TA",6,0,"None","BuiltIn",1958,"RFn",1,300,"TA","TA","Y",5.63479317459144,3.52638993594835,0,0,0,-6.90775527898214,12,2008,"Normal",11.8493977087343,1,0,0,0,1,1,0,1,0,1,1,0,0
1120,20,"RL",4.2485095276616,8.9306266014487,"Reg","Inside","Other","Norm","1Fam","1Story",5,5,1959,1959,"Gable","BrkFace","Wd Sdng","None",-6.90775527898214,"TA","TA","CBlock","TA","TA","No","LwQ",5.91079935406395,"Unf",0,671,6.94697695367342,"GasA","TA","Y","FuseA",6.94697695367342,-6.90775527898214,0,6.94697695367342,0,0,1,0,3,1,"TA",6,0,"None","Attchd",1959,"RFn",1,286,"TA","TA","Y",4.94164956544094,-6.90775527898214,252,0,0,-6.90775527898214,7,2006,"Normal",11.8033537705695,1,0,1,0,1,0,0,1,0,1,0,1,0
